FACILITY ID,FACILITY NAME,REGION,PROGRAM CATEGORY,ASSIGNED CATEGORY,COMMUNITY TYPE,FEDERAL FACILITY,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT,wdid,npdes_permit_number,order_number,pop_cwns,pop_cwns_2042,pop_sso_csv,pop_covid,pop_served_csv,pop_source_csv,pop_growth_rate,wdid_sso,pop_served_via_rwb,pop_final,pop_final_source,pop_final_rwb_preferred,pop_final_rwb_preferred_source
209339,Berrendos CSD Treatment System,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A521019001,NA,98-132,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
209349,Berryessa Pines WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A281001001,NA,5-00-200,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
209473,Bieber STP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A180100001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
209539,Big Trees County Houses WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B050106001,NA,94-357,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
273163,Biola WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100100001,NA,96-288,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
209817,Blue Oak Terrace Subdivision,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210156,Boys Ranch WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A340111001,NA,R5-2004-0003,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
210541,Brookside MHP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A45NC00012,NA,2014-0153-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
210650,Buckeye WWTF,5,WDR,Federal: Residential or mixed,COMMUNITY,TRUE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210656,Bucks Creek Sewer Facility,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A323001004,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
210658,Bucks Lake Meadows Subdivision,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210659,Bucks Lake Sewer Facilities,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A323001003,NA,2014-0153-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
210854,Burney STP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A450107001,NA,R5-2017-0050,NA,NA,3763,NA,3763,SSO,NA,NA,NA,3763,pop_sso_csv,3763,pop_sso_csv
210925,Butte CSA 21 Skansen Ponds and Rocky Bluffs,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A040108001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
210913,Butte College WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A040107001,NA,2014-0153-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
258685,Butte County CSA No 82 Stirling City,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A040113001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
273164,Buttonwillow WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D150101001,NA,R5-2009-0123,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
210972,Byron Sanitary District WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B070102002,NA,R5-2009-0002,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
213592,CDC CCWF & VSP WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C200800001,NA,93-235,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
241842,CDCR - Mule Creek State Prison WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B030802002,NA,R5-2015-0129,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
216283,CSA 15 - STP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B391008002,NA,94-264,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
216284,CSA 3-Lake Camanche WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B031010001,NA,5-01-033,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
237113,CSA 44-Zone G (Linne),5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B39NC00035,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
273144,California Hot Springs Water Co WWTF,5,WDR,RV,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212397,California Pines CSD,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A250102001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
212847,Camanche North Shore WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212899,Camino Heights WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A090102010,NA,R5-2012-0045,NA,NA,280,NA,280,SSO,NA,NA,NA,280,pop_sso_csv,280,pop_sso_csv
212924,Camp Connell Maintenance Station,5,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213001,Camper's Inn RV Park,5,WDR,RV,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213080,Cantua Farms Employee Housing,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D101050001,NA,97-010-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
213129,Capell Valley Estates,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A281004001,NA,94-099,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
726877,Caruthers WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100121001,NA,R5-2014-0137,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
213404,Casa De Amigos MHP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C501000001,NA,94-056,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
213409,Casa Del Rey HA,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721549,Cascade MHP WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B55NC00012,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
213494,Castle City MHP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A311043001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
213785,Cedar Creek MHP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A451039001,NA,2014-0153-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
213792,Cedar Lodge WWTF,5,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213947,Ceres WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C500100001,NA,93-237,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
214327,Chico Mobile Country Club WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A041015001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
273157,Children's Hospital WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273106,Chowchilla WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C200100001,NA,90-271,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
214559,Circle Oaks WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A280106001,NA,94-097,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
209551,City of Biggs WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214650,City of Loyalton and Grandi Ranch WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A460100001,NA,R5-2009-0108,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
244250,City of Newman Wastewater Treatment Facility,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C500103001,NA,R5-2018-0024,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
247782,City of Patterson WQCF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B50NC00002,NA,R5-2018-0070-001,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
872487,City of Tulare Wastewater Treatment Facility,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D540110001,NA,R5-2013-0019,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
214671,City of Wheatland WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A580103001,NA,91-069,104,158,3495,NA,104,CWNS+SSO,2.11,NA,NA,104,pop_cwns,104,pop_cwns
214777,Clayton Palms Community,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B071017001,NA,R5-2005-0160,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
214795,Clear Creek Mobile Estates,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A451002001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
214812,Clearlake Oaks Co WTR Dis WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A170100002,NA,98-211,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
214873,Clover Creek WWTF,5,WDR,Federal: Residential/transient,TRANSIENT,TRUE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214957,Coalinga State Hospital WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C10NC00045,NA,R5-2013-0055,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
273107,Coalinga WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100101001,NA,94-184,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
273146,Coit Ginning Company WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215086,Cold Springs Mobile Manor,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A091006001,NA,87-214,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
841495,Colony Oak K-8 School,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B39NC00238,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
215698,Corcoran State Prison WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D160801001,NA,R5-2016-0027,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
273108,Corcoran WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D160102001,NA,R5-2021-0025,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
741102,Cosumnes River Elementary School,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A34NC00042,NA,97-010-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
215910,Coulterville WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C220101001,NA,2014-0153-DWQ,104,158,240,NA,104,CWNS+SSO,2.11,NA,NA,104,pop_cwns,104,pop_cwns
216287,County Service Area (CSA) 44 Zone E (Castello),5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744627,Creekside RV Park,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C15NC00107,NA,2014-0153-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
216087,Creekside Subdivision,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A321020001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
251660,Creekside Village,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A041025001,NA,96-132,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
216157,Crocker Mountain Estates STP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A321001001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
218967,D-Q University WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A571009001,NA,96-128,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
219219,Davis Migrant Center WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A570112001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
219395,Deer Creek RV Park,5,WDR,RV,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273167,Del Rey WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100128003,NA,96-284,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
219497,Del Rio CSD WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B50NC00001,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
602499,Del Rio East HOA WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B50NC00018,NA,97-010-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
273109,Delano WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D150102001,NA,R5-2017-0052,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
219515,Delft Colony WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D540136004,NA,88-097,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
273168,Delhi WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C240101001,NA,R5-2015-0053,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
219551,Delta Conservation Camp,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A480800001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
219737,Devils Garden Conservation Camp,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A250806001,NA,97-010-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
220271,Dingerville USA,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273110,Dinuba WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D540101001,NA,R5-2023-0046,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
220279,"Diocese of San Joaquin, Episcopal Conference Center Oakhurst (ECCO)",5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220385,Dixon Migrant Center WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A480107001,NA,5-01-015,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
220396,Dixon WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A480101001,NA,R5-2014-0098,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
220429,Dodge Ridge Resort WWTF,5,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220495,Don Pedro Sewer Zone 1,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C221003001,NA,R5-2013-0062,NA,NA,260,NA,260,SSO,NA,NA,NA,260,pop_sso_csv,260,pop_sso_csv
273111,Dos Palos WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C240102001,NA,92-094,NA,NA,7000,NA,7000,SSO,NA,NA,NA,7000,pop_sso_csv,7000,pop_sso_csv
220618,Douglas Flat/Vallecito WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B051003001,NA,R5-2013-0009,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
220844,Dunnigan WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A571005001,NA,R5-2021-0045,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
722140,Eagle Ridge RV Park,5,WDR,RV,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221974,Eagles Nest Leachfield,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B030120003,NA,97-010-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
273169,Earlimart WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D540102001,NA,98-140,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
221988,Early Intake Wastewater System,5,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222436,El Dorado MHP WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D161005001,NA,96-028,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
798453,El Rio Estates,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A45NC00030,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
222621,Elkhorn Correctional Facility WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100106003,NA,97-207,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
222916,Escalon Treatment Plant,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B390101001,NA,5-00-142,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
222947,Esparto CSD WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A570108001,NA,5-01-112,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
273112,Exeter WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D540103001,NA,02-063,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
224107,Fairway Oaks Development,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224125,Fall River Mills STP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A450117001,NA,2014-0153-DWQ,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
273113,Farmersville WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D540117001,NA,R5-2022-0026,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
224242,Feather River Hospital,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A040116001,NA,2014-0153-DWQ,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
273114,Firebaugh WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C100103001,NA,98-230,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
224692,Flying J #613,5,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224827,Foothill Elementary School WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C101109001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
647162,Foothill Horizons School,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B55NC00007,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
224826,Foothills MHP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A041016001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
224889,Forest Meadows WWT & RP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B050107004,NA,5-00-066,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
224893,Forest Springs WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A291012001,NA,88-106-02,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
224898,Foresthill High School,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A31NC00011,NA,R5-2004-0133,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
273170,Franklin WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C240109001,NA,89-171,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201064,Fresno Cnty #1-Tamarack Estates WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C101012001,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201073,Fresno Cnty #30-El Porvenir WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100102001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201074,Fresno Cnty #31B-Shaver Lake WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201075,Fresno Cnty #32-Cantua Creek WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100102002,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201076,Fresno Cnty #34-Millerton New Town WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C100106003,NA,R5-2008-0127,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201078,Fresno Cnty #38-Sky Harbour WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C100106001,NA,97-010-DWQ,1519,1654,NA,NA,1519,CWNS,0.43,NA,NA,1519,pop_cwns,1519,pop_cwns
201079,Fresno Cnty #40-Shaver Springs WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D101026001,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201080,Fresno Cnty #41-Shaver Lake WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C100106002,NA,95-264,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201081,Fresno Cnty #44-D Monte Verdi Estates WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100139001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
201082,Fresno Cnty #44A-Millerton Lake MHV WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5C101017001,NA,2014-0153-DWQ,10638,11070,NA,NA,10638,CWNS,0.2,NA,NA,10638,pop_cwns,10638,pop_cwns
201083,Fresno Cnty #47-Quail Lake WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D101122001,NA,96-120,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
234146,Fresno Cnty Juvenile Justice WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B10NC00011,NA,R5-2007-0150,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
273115,Fresno Regional WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5D100105001,NA,R5-2018-0080,NA,NA,543428,NA,543428,SSO,NA,NA,NA,543428,pop_sso_csv,543428,pop_sso_csv
793760,Friant Ranch WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B10NC00059,NA,R5-2013-0160,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
225501,Frontier Village,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226826,Gateway Mobile Home Park,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
226847,Gayla Manor WWTP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5B031025001,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
227080,Gerber STP,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A520105001,NA,93-033,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
227440,Gold Mountain WWTF,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A321021001,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
227444,Gold Ridge Forest Unit 3,5,WDR,i,COMMUNITY,FALSE,No,Yes,No,5A090102008,NA,2014-0153-DWQ,NA,NA,120,NA,120,SSO,NA,NA,NA,120,pop_sso_csv,120,pop_sso_csv
